extract_date,date,mod_zcta,total_ed_visits,ili_pne_visits,ili_pne_admissions,pct_visits,pct_adm
2020-12-01,2020-04-09,10472,58,20,11,0.3448275862068966,0.55
2020-12-01,2020-04-09,10473,31,1,0,0.03225806451612903,0
2020-12-01,2020-04-09,10474,13,4,2,0.3076923076923077,0.5
2020-12-01,2020-04-09,10475,22,7,4,0.3181818181818182,0.5714285714285714
2020-12-01,2020-04-09,11004,19,3,2,0.15789473684210525,0.6666666666666666
2020-12-01,2020-04-09,11101,19,6,3,0.3157894736842105,0.5
2020-12-01,2020-04-09,11102,26,11,5,0.4230769230769231,0.45454545454545453
2020-12-01,2020-04-09,11103,13,7,5,0.5384615384615384,0.7142857142857143
2020-12-01,2020-04-09,11104,10,4,3,0.4,0.75
2020-12-01,2020-04-09,11105,12,6,1,0.5,0.16666666666666666
2020-12-01,2020-04-09,11106,20,5,2,0.25,0.4
2020-12-01,2020-04-09,11109,1,0,0,0,NaN
2020-12-01,2020-04-09,11201,35,3,2,0.08571428571428572,0.6666666666666666
2020-12-01,2020-04-09,11203,77,30,22,0.38961038961038963,0.7333333333333333
2020-12-01,2020-04-09,11204,26,3,3,0.11538461538461539,1
2020-12-01,2020-04-09,11205,32,8,4,0.25,0.5
2020-12-01,2020-04-09,11206,82,22,10,0.2682926829268293,0.45454545454545453
2020-12-01,2020-04-09,11207,89,23,12,0.25842696629213485,0.5217391304347826
2020-12-01,2020-04-09,11208,80,34,20,0.425,0.5882352941176471
2020-12-01,2020-04-09,11209,29,8,3,0.27586206896551724,0.375
2020-12-01,2020-04-09,11210,43,22,12,0.5116279069767442,0.5454545454545454
2020-12-01,2020-04-09,11211,34,9,6,0.2647058823529412,0.6666666666666666
2020-12-01,2020-04-09,11212,76,20,9,0.2631578947368421,0.45
2020-12-01,2020-04-09,11213,44,16,9,0.36363636363636365,0.5625
2020-12-01,2020-04-09,11214,42,12,6,0.2857142857142857,0.5
2020-12-01,2020-04-09,11215,28,13,8,0.4642857142857143,0.6153846153846154
2020-12-01,2020-04-09,11216,40,11,4,0.275,0.36363636363636365
2020-12-01,2020-04-09,11217,25,11,8,0.44,0.7272727272727273
2020-12-01,2020-04-09,11218,42,12,8,0.2857142857142857,0.6666666666666666
2020-12-01,2020-04-09,11219,22,3,1,0.13636363636363635,0.3333333333333333
2020-12-01,2020-04-09,11220,62,21,7,0.3387096774193548,0.3333333333333333
2020-12-01,2020-04-09,11221,57,18,8,0.3157894736842105,0.4444444444444444
2020-12-01,2020-04-09,11222,13,4,2,0.3076923076923077,0.5
2020-12-01,2020-04-09,11223,40,9,4,0.225,0.4444444444444444
2020-12-01,2020-04-09,11224,45,12,10,0.26666666666666666,0.8333333333333334
2020-12-01,2020-04-09,11225,37,12,6,0.32432432432432434,0.5
2020-12-01,2020-04-09,11226,79,28,16,0.35443037974683544,0.5714285714285714
2020-12-01,2020-04-09,11228,14,1,1,0.07142857142857142,1
2020-12-01,2020-04-09,11229,34,14,9,0.4117647058823529,0.6428571428571429
2020-12-01,2020-04-09,11230,39,15,10,0.38461538461538464,0.6666666666666666
2020-12-01,2020-04-09,11231,17,3,1,0.17647058823529413,0.3333333333333333
2020-12-01,2020-04-09,11232,12,3,0,0.25,0
2020-12-01,2020-04-09,11233,70,21,11,0.3,0.5238095238095238
2020-12-01,2020-04-09,11234,57,19,8,0.3333333333333333,0.42105263157894735
2020-12-01,2020-04-09,11235,53,15,7,0.2830188679245283,0.4666666666666667
2020-12-01,2020-04-09,11236,90,28,17,0.3111111111111111,0.6071428571428571
2020-12-01,2020-04-09,11237,34,16,8,0.47058823529411764,0.5
2020-12-01,2020-04-09,11238,25,10,5,0.4,0.5
2020-12-01,2020-04-09,11239,21,9,7,0.42857142857142855,0.7777777777777778
2020-12-01,2020-04-09,11354,22,11,10,0.5,0.9090909090909091
2020-12-01,2020-04-09,11355,36,11,8,0.3055555555555556,0.7272727272727273
2020-12-01,2020-04-09,11356,8,2,2,0.25,1
2020-12-01,2020-04-09,11357,9,5,4,0.5555555555555556,0.8
2020-12-01,2020-04-09,11358,7,2,1,0.2857142857142857,0.5
2020-12-01,2020-04-09,11360,2,1,0,0.5,0
2020-12-01,2020-04-09,11361,4,1,0,0.25,0
2020-12-01,2020-04-09,11362,2,1,1,0.5,1
2020-12-01,2020-04-09,11363,2,1,1,0.5,1
2020-12-01,2020-04-09,11364,8,3,2,0.375,0.6666666666666666
2020-12-01,2020-04-09,11365,20,6,5,0.3,0.8333333333333334
2020-12-01,2020-04-09,11366,4,0,0,0,NaN
2020-12-01,2020-04-09,11367,22,8,5,0.36363636363636365,0.625
2020-12-01,2020-04-09,11368,95,46,30,0.4842105263157895,0.6521739130434783
2020-12-01,2020-04-09,11369,22,14,7,0.6363636363636364,0.5
2020-12-01,2020-04-09,11370,26,12,5,0.46153846153846156,0.4166666666666667
2020-12-01,2020-04-09,11372,40,17,12,0.425,0.7058823529411765
2020-12-01,2020-04-09,11373,72,32,16,0.4444444444444444,0.5
2020-12-01,2020-04-09,11374,24,9,2,0.375,0.2222222222222222
2020-12-01,2020-04-09,11375,26,11,5,0.4230769230769231,0.45454545454545453
2020-12-01,2020-04-09,11377,47,20,9,0.425531914893617,0.45
2020-12-01,2020-04-09,11378,9,6,3,0.6666666666666666,0.5
2020-12-01,2020-04-09,11379,19,11,8,0.5789473684210527,0.7272727272727273
2020-12-01,2020-04-09,11385,55,25,7,0.45454545454545453,0.28
2020-12-01,2020-04-09,11411,10,4,2,0.4,0.5
2020-12-01,2020-04-09,11412,13,5,2,0.38461538461538464,0.4
2020-12-01,2020-04-09,11413,12,8,3,0.6666666666666666,0.375
2020-12-01,2020-04-09,11414,10,5,1,0.5,0.2
2020-12-01,2020-04-09,11415,11,5,4,0.45454545454545453,0.8
2020-12-01,2020-04-09,11416,10,4,0,0.4,0
2020-12-01,2020-04-09,11417,8,2,1,0.25,0.5
2020-12-01,2020-04-09,11418,32,17,8,0.53125,0.47058823529411764
2020-12-01,2020-04-09,11419,15,9,6,0.6,0.6666666666666666
2020-12-01,2020-04-09,11420,24,5,3,0.20833333333333334,0.6
2020-12-01,2020-04-09,11421,23,12,5,0.5217391304347826,0.4166666666666667
2020-12-01,2020-04-09,11422,8,4,2,0.5,0.5
2020-12-01,2020-04-09,11423,11,3,3,0.2727272727272727,1
2020-12-01,2020-04-09,11426,7,3,2,0.42857142857142855,0.6666666666666666
2020-12-01,2020-04-09,11427,14,1,1,0.07142857142857142,1
2020-12-01,2020-04-09,11428,9,4,3,0.4444444444444444,0.75
2020-12-01,2020-04-09,11429,17,4,4,0.23529411764705882,1
2020-12-01,2020-04-09,11432,40,9,6,0.225,0.6666666666666666
2020-12-01,2020-04-09,11433,27,7,1,0.25925925925925924,0.14285714285714285
2020-12-01,2020-04-09,11434,45,12,4,0.26666666666666666,0.3333333333333333
2020-12-01,2020-04-09,11435,46,21,13,0.45652173913043476,0.6190476190476191
2020-12-01,2020-04-09,11436,8,6,3,0.75,0.5
2020-12-01,2020-04-09,11691,60,22,5,0.36666666666666664,0.22727272727272727
2020-12-01,2020-04-09,11692,16,5,2,0.3125,0.4
2020-12-01,2020-04-09,11693,8,1,0,0.125,0
2020-12-01,2020-04-09,11694,25,9,3,0.36,0.3333333333333333
2020-12-01,2020-04-09,11697,2,0,0,0,NaN
2020-12-01,2020-04-10,10001,32,4,1,0.125,0.25
2020-12-01,2020-04-10,10002,44,13,10,0.29545454545454547,0.7692307692307693
2020-12-01,2020-04-10,10003,28,6,5,0.21428571428571427,0.8333333333333334
2020-12-01,2020-04-10,10004,1,0,0,0,NaN
2020-12-01,2020-04-10,10005,2,0,0,0,NaN
2020-12-01,2020-04-10,10007,1,0,0,0,NaN
2020-12-01,2020-04-10,10009,32,7,1,0.21875,0.14285714285714285
2020-12-01,2020-04-10,10010,15,9,3,0.6,0.3333333333333333
2020-12-01,2020-04-10,10011,23,15,7,0.6521739130434783,0.4666666666666667
2020-12-01,2020-04-10,10012,4,0,0,0,NaN
2020-12-01,2020-04-10,10013,13,3,1,0.23076923076923078,0.3333333333333333
2020-12-01,2020-04-10,10014,5,3,1,0.6,0.3333333333333333
2020-12-01,2020-04-10,10016,52,2,2,0.038461538461538464,1
2020-12-01,2020-04-10,10017,4,0,0,0,NaN
2020-12-01,2020-04-10,10018,7,2,0,0.2857142857142857,0
2020-12-01,2020-04-10,10019,27,6,4,0.2222222222222222,0.6666666666666666
2020-12-01,2020-04-10,10021,8,4,3,0.5,0.75
2020-12-01,2020-04-10,10022,5,3,3,0.6,1
2020-12-01,2020-04-10,10023,13,2,2,0.15384615384615385,1
2020-12-01,2020-04-10,10024,14,4,2,0.2857142857142857,0.5
2020-12-01,2020-04-10,10025,42,8,4,0.19047619047619047,0.5
2020-12-01,2020-04-10,10026,26,8,2,0.3076923076923077,0.25
2020-12-01,2020-04-10,10027,42,10,5,0.23809523809523808,0.5
2020-12-01,2020-04-10,10028,8,1,0,0.125,0
2020-12-01,2020-04-10,10029,82,21,14,0.25609756097560976,0.6666666666666666
2020-12-01,2020-04-10,10030,25,9,5,0.36,0.5555555555555556
2020-12-01,2020-04-10,10031,40,11,2,0.275,0.18181818181818182
2020-12-01,2020-04-10,10032,53,24,2,0.4528301886792453,0.08333333333333333
2020-12-01,2020-04-10,10033,36,19,8,0.5277777777777778,0.42105263157894735
2020-12-01,2020-04-10,10034,14,6,3,0.42857142857142855,0.5
2020-12-01,2020-04-10,10035,59,13,8,0.22033898305084745,0.6153846153846154
2020-12-01,2020-04-10,10036,16,3,2,0.1875,0.6666666666666666
2020-12-01,2020-04-10,10037,18,3,1,0.16666666666666666,0.3333333333333333
2020-12-01,2020-04-10,10038,20,5,3,0.25,0.6
2020-12-01,2020-04-10,10039,14,3,2,0.21428571428571427,0.6666666666666666
2020-12-01,2020-04-10,10040,25,15,3,0.6,0.2
2020-12-01,2020-04-10,10044,7,4,4,0.5714285714285714,1
2020-12-01,2020-04-10,10065,11,3,2,0.2727272727272727,0.6666666666666666
2020-12-01,2020-04-10,10075,14,4,2,0.2857142857142857,0.5
2020-12-01,2020-04-10,10128,17,4,2,0.23529411764705882,0.5
2020-12-01,2020-04-10,10282,4,0,0,0,NaN
2020-12-01,2020-04-10,10301,36,8,6,0.2222222222222222,0.75
2020-12-01,2020-04-10,10302,9,5,2,0.5555555555555556,0.4
2020-12-01,2020-04-10,10303,15,7,2,0.4666666666666667,0.2857142857142857
2020-12-01,2020-04-10,10304,33,11,7,0.3333333333333333,0.6363636363636364
2020-12-01,2020-04-10,10305,31,9,2,0.2903225806451613,0.2222222222222222
2020-12-01,2020-04-10,10306,27,7,4,0.25925925925925924,0.5714285714285714
2020-12-01,2020-04-10,10307,4,1,1,0.25,1
2020-12-01,2020-04-10,10308,4,0,0,0,NaN
2020-12-01,2020-04-10,10309,15,6,2,0.4,0.3333333333333333
2020-12-01,2020-04-10,10310,21,0,0,0,NaN
2020-12-01,2020-04-10,10312,18,6,3,0.3333333333333333,0.5
2020-12-01,2020-04-10,10314,45,16,8,0.35555555555555557,0.5
2020-12-01,2020-04-10,10451,62,10,2,0.16129032258064516,0.2
2020-12-01,2020-04-10,10452,67,16,7,0.23880597014925373,0.4375
2020-12-01,2020-04-10,10453,74,21,4,0.28378378378378377,0.19047619047619047
2020-12-01,2020-04-10,10454,38,11,2,0.2894736842105263,0.18181818181818182
2020-12-01,2020-04-10,10455,52,10,4,0.19230769230769232,0.4
2020-12-01,2020-04-10,10456,87,14,4,0.16091954022988506,0.2857142857142857
2020-12-01,2020-04-10,10457,104,14,8,0.1346153846153846,0.5714285714285714
2020-12-01,2020-04-10,10458,65,23,12,0.35384615384615387,0.5217391304347826
2020-12-01,2020-04-10,10459,45,6,1,0.13333333333333333,0.16666666666666666
2020-12-01,2020-04-10,10460,60,16,6,0.26666666666666666,0.375
2020-12-01,2020-04-10,10461,34,8,3,0.23529411764705882,0.375
2020-12-01,2020-04-10,10462,42,11,3,0.2619047619047619,0.2727272727272727
2020-12-01,2020-04-10,10463,49,19,6,0.3877551020408163,0.3157894736842105
2020-12-01,2020-04-10,10465,24,7,3,0.2916666666666667,0.42857142857142855
2020-12-01,2020-04-10,10466,50,14,9,0.28,0.6428571428571429
2020-12-01,2020-04-10,10467,99,29,14,0.29292929292929293,0.4827586206896552
2020-12-01,2020-04-10,10468,80,28,12,0.35,0.42857142857142855
2020-12-01,2020-04-10,10469,54,9,4,0.16666666666666666,0.4444444444444444
2020-12-01,2020-04-10,10470,7,2,0,0.2857142857142857,0
2020-12-01,2020-04-10,10471,13,4,2,0.3076923076923077,0.5
2020-12-01,2020-04-10,10472,44,16,5,0.36363636363636365,0.3125
2020-12-01,2020-04-10,10473,38,7,2,0.18421052631578946,0.2857142857142857
2020-12-01,2020-04-10,10474,17,5,2,0.29411764705882354,0.4
2020-12-01,2020-04-10,10475,24,4,3,0.16666666666666666,0.75
2020-12-01,2020-04-10,11004,20,5,4,0.25,0.8
2020-12-01,2020-04-10,11101,27,13,6,0.48148148148148145,0.46153846153846156
2020-12-01,2020-04-10,11102,22,9,5,0.4090909090909091,0.5555555555555556
2020-12-01,2020-04-10,11103,17,10,5,0.5882352941176471,0.5
2020-12-01,2020-04-10,11104,8,2,0,0.25,0
2020-12-01,2020-04-10,11105,14,3,1,0.21428571428571427,0.3333333333333333
2020-12-01,2020-04-10,11106,19,8,2,0.42105263157894735,0.25
2020-12-01,2020-04-10,11201,32,8,4,0.25,0.5
2020-12-01,2020-04-10,11203,73,18,8,0.2465753424657534,0.4444444444444444
2020-12-01,2020-04-10,11204,25,4,2,0.16,0.5
2020-12-01,2020-04-10,11205,35,5,3,0.14285714285714285,0.6
2020-12-01,2020-04-10,11206,58,13,5,0.22413793103448276,0.38461538461538464
2020-12-01,2020-04-10,11207,82,24,12,0.2926829268292683,0.5
2020-12-01,2020-04-10,11208,76,20,10,0.2631578947368421,0.5
2020-12-01,2020-04-10,11209,37,5,2,0.13513513513513514,0.4
2020-12-01,2020-04-10,11210,36,13,9,0.3611111111111111,0.6923076923076923
2020-12-01,2020-04-10,11211,36,8,8,0.2222222222222222,1
2020-12-01,2020-04-10,11212,86,28,14,0.32558139534883723,0.5
2020-12-01,2020-04-10,11213,57,13,7,0.22807017543859648,0.5384615384615384
2020-12-01,2020-04-10,11214,45,4,3,0.08888888888888889,0.75
2020-12-01,2020-04-10,11215,22,5,1,0.22727272727272727,0.2
2020-12-01,2020-04-10,11216,38,6,4,0.15789473684210525,0.6666666666666666
2020-12-01,2020-04-10,11217,21,5,1,0.23809523809523808,0.2
2020-12-01,2020-04-10,11218,46,12,9,0.2608695652173913,0.75
2020-12-01,2020-04-10,11219,40,6,4,0.15,0.6666666666666666
2020-12-01,2020-04-10,11220,49,12,5,0.24489795918367346,0.4166666666666667
2020-12-01,2020-04-10,11221,62,10,3,0.16129032258064516,0.3
2020-12-01,2020-04-10,11222,10,1,0,0.1,0
2020-12-01,2020-04-10,11223,36,9,6,0.25,0.6666666666666666
2020-12-01,2020-04-10,11224,44,11,4,0.25,0.36363636363636365
2020-12-01,2020-04-10,11225,31,14,8,0.45161290322580644,0.5714285714285714
2020-12-01,2020-04-10,11226,78,22,12,0.28205128205128205,0.5454545454545454
2020-12-01,2020-04-10,11228,20,3,0,0.15,0
2020-12-01,2020-04-10,11229,36,12,8,0.3333333333333333,0.6666666666666666
2020-12-01,2020-04-10,11230,36,7,4,0.19444444444444445,0.5714285714285714
2020-12-01,2020-04-10,11231,19,3,2,0.15789473684210525,0.6666666666666666
2020-12-01,2020-04-10,11232,17,5,2,0.29411764705882354,0.4
2020-12-01,2020-04-10,11233,64,7,3,0.109375,0.42857142857142855
2020-12-01,2020-04-10,11234,47,22,13,0.46808510638297873,0.5909090909090909
2020-12-01,2020-04-10,11235,52,10,6,0.19230769230769232,0.6
2020-12-01,2020-04-10,11236,84,20,10,0.23809523809523808,0.5
2020-12-01,2020-04-10,11237,36,14,5,0.3888888888888889,0.35714285714285715
2020-12-01,2020-04-10,11238,22,6,3,0.2727272727272727,0.5
2020-12-01,2020-04-10,11239,18,6,4,0.3333333333333333,0.6666666666666666
2020-12-01,2020-04-10,11354,22,10,6,0.45454545454545453,0.6
2020-12-01,2020-04-10,11355,26,12,7,0.46153846153846156,0.5833333333333334
2020-12-01,2020-04-10,11356,19,8,6,0.42105263157894735,0.75
2020-12-01,2020-04-10,11357,10,4,2,0.4,0.5
2020-12-01,2020-04-10,11358,9,3,1,0.3333333333333333,0.3333333333333333
2020-12-01,2020-04-10,11360,2,1,1,0.5,1
2020-12-01,2020-04-10,11361,4,1,0,0.25,0
2020-12-01,2020-04-10,11362,3,1,0,0.3333333333333333,0
2020-12-01,2020-04-10,11363,1,0,0,0,NaN
2020-12-01,2020-04-10,11364,13,4,3,0.3076923076923077,0.75
2020-12-01,2020-04-10,11365,21,10,7,0.47619047619047616,0.7
2020-12-01,2020-04-10,11366,7,4,2,0.5714285714285714,0.5
2020-12-01,2020-04-10,11367,16,7,3,0.4375,0.42857142857142855
2020-12-01,2020-04-10,11368,83,40,23,0.4819277108433735,0.575
2020-12-01,2020-04-10,11369,32,17,12,0.53125,0.7058823529411765
2020-12-01,2020-04-10,11370,16,5,3,0.3125,0.6
2020-12-01,2020-04-10,11372,35,16,10,0.45714285714285713,0.625
2020-12-01,2020-04-10,11373,48,19,11,0.3958333333333333,0.5789473684210527
2020-12-01,2020-04-10,11374,14,8,7,0.5714285714285714,0.875
2020-12-01,2020-04-10,11375,36,13,9,0.3611111111111111,0.6923076923076923
2020-12-01,2020-04-10,11377,44,23,11,0.5227272727272727,0.4782608695652174
2020-12-01,2020-04-10,11378,18,8,5,0.4444444444444444,0.625
2020-12-01,2020-04-10,11379,15,5,4,0.3333333333333333,0.8
2020-12-01,2020-04-10,11385,44,16,7,0.36363636363636365,0.4375
2020-12-01,2020-04-10,11411,17,5,4,0.29411764705882354,0.8
2020-12-01,2020-04-10,11412,27,4,1,0.14814814814814814,0.25
2020-12-01,2020-04-10,11413,21,7,1,0.3333333333333333,0.14285714285714285
2020-12-01,2020-04-10,11414,7,3,3,0.42857142857142855,1
2020-12-01,2020-04-10,11415,7,4,3,0.5714285714285714,0.75
2020-12-01,2020-04-10,11416,16,6,3,0.375,0.5
2020-12-01,2020-04-10,11417,8,2,1,0.25,0.5
2020-12-01,2020-04-10,11418,26,13,7,0.5,0.5384615384615384
2020-12-01,2020-04-10,11419,33,14,7,0.42424242424242425,0.5
2020-12-01,2020-04-10,11420,25,10,7,0.4,0.7
2020-12-01,2020-04-10,11421,17,8,5,0.47058823529411764,0.625
2020-12-01,2020-04-10,11422,12,4,2,0.3333333333333333,0.5
2020-12-01,2020-04-10,11423,13,6,6,0.46153846153846156,1
2020-12-01,2020-04-10,11426,9,3,0,0.3333333333333333,0
2020-12-01,2020-04-10,11427,25,7,5,0.28,0.7142857142857143
2020-12-01,2020-04-10,11428,16,5,3,0.3125,0.6
2020-12-01,2020-04-10,11429,22,8,3,0.36363636363636365,0.375
2020-12-01,2020-04-10,11432,61,19,8,0.3114754098360656,0.42105263157894735
2020-12-01,2020-04-10,11433,33,8,2,0.24242424242424243,0.25
2020-12-01,2020-04-10,11434,48,15,9,0.3125,0.6
2020-12-01,2020-04-10,11435,34,14,6,0.4117647058823529,0.42857142857142855
2020-12-01,2020-04-10,11436,2,1,1,0.5,1
2020-12-01,2020-04-10,11691,64,27,14,0.421875,0.5185185185185185
2020-12-01,2020-04-10,11692,18,5,4,0.2777777777777778,0.8
2020-12-01,2020-04-10,11693,12,3,2,0.25,0.6666666666666666
2020-12-01,2020-04-10,11694,9,4,4,0.4444444444444444,1
2020-12-01,2020-04-11,10001,28,7,2,0.25,0.2857142857142857
2020-12-01,2020-04-11,10002,30,3,0,0.1,0
2020-12-01,2020-04-11,10003,24,5,4,0.20833333333333334,0.8
2020-12-01,2020-04-11,10004,1,0,0,0,NaN
2020-12-01,2020-04-11,10005,4,1,0,0.25,0
2020-12-01,2020-04-11,10009,42,11,5,0.2619047619047619,0.45454545454545453
2020-12-01,2020-04-11,10010,5,2,2,0.4,1
2020-12-01,2020-04-11,10011,17,7,3,0.4117647058823529,0.42857142857142855
2020-12-01,2020-04-11,10012,5,1,1,0.2,1
2020-12-01,2020-04-11,10013,9,1,0,0.1111111111111111,0
2020-12-01,2020-04-11,10014,3,1,0,0.3333333333333333,0
2020-12-01,2020-04-11,10016,52,7,2,0.1346153846153846,0.2857142857142857
2020-12-01,2020-04-11,10017,6,2,0,0.3333333333333333,0
2020-12-01,2020-04-11,10018,3,1,0,0.3333333333333333,0
2020-12-01,2020-04-11,10019,32,3,0,0.09375,0
2020-12-01,2020-04-11,10021,4,0,0,0,NaN
2020-12-01,2020-04-11,10022,10,3,3,0.3,1
2020-12-01,2020-04-11,10023,11,1,1,0.09090909090909091,1
2020-12-01,2020-04-11,10024,8,1,0,0.125,0
2020-12-01,2020-04-11,10025,55,12,4,0.21818181818181817,0.3333333333333333
2020-12-01,2020-04-11,10026,27,3,1,0.1111111111111111,0.3333333333333333
2020-12-01,2020-04-11,10027,46,3,2,0.06521739130434782,0.6666666666666666
2020-12-01,2020-04-11,10028,6,0,0,0,NaN
2020-12-01,2020-04-11,10029,88,17,12,0.19318181818181818,0.7058823529411765
2020-12-01,2020-04-11,10030,33,6,1,0.18181818181818182,0.16666666666666666
2020-12-01,2020-04-11,10031,37,19,6,0.5135135135135135,0.3157894736842105
2020-12-01,2020-04-11,10032,40,12,5,0.3,0.4166666666666667
2020-12-01,2020-04-11,10033,28,13,3,0.4642857142857143,0.23076923076923078
2020-12-01,2020-04-11,10034,23,12,1,0.5217391304347826,0.08333333333333333
2020-12-01,2020-04-11,10035,59,7,3,0.11864406779661017,0.42857142857142855
2020-12-01,2020-04-11,10036,17,3,2,0.17647058823529413,0.6666666666666666
2020-12-01,2020-04-11,10037,11,0,0,0,NaN
2020-12-01,2020-04-11,10038,10,1,0,0.1,0
2020-12-01,2020-04-11,10039,19,4,1,0.21052631578947367,0.25
2020-12-01,2020-04-11,10040,17,5,2,0.29411764705882354,0.4
2020-12-01,2020-04-11,10044,4,3,3,0.75,1
2020-12-01,2020-04-11,10065,8,2,2,0.25,1
2020-12-01,2020-04-11,10075,17,6,4,0.35294117647058826,0.6666666666666666
2020-12-01,2020-04-11,10128,15,4,0,0.26666666666666666,0
2020-12-01,2020-04-11,10280,2,2,0,1,0
2020-12-01,2020-04-11,10301,36,11,5,0.3055555555555556,0.45454545454545453
2020-12-01,2020-04-11,10302,14,3,3,0.21428571428571427,1
2020-12-01,2020-04-11,10303,18,4,2,0.2222222222222222,0.5
2020-12-01,2020-04-11,10304,36,6,3,0.16666666666666666,0.5
2020-12-01,2020-04-11,10305,37,8,6,0.21621621621621623,0.75
2020-12-01,2020-04-11,10306,24,3,1,0.125,0.3333333333333333
2020-12-01,2020-04-11,10307,12,5,1,0.4166666666666667,0.2
2020-12-01,2020-04-11,10308,7,1,0,0.14285714285714285,0
2020-12-01,2020-04-11,10309,12,4,2,0.3333333333333333,0.5
2020-12-01,2020-04-11,10310,15,8,4,0.5333333333333333,0.5
2020-12-01,2020-04-11,10312,25,4,1,0.16,0.25
2020-12-01,2020-04-11,10314,47,7,3,0.14893617021276595,0.42857142857142855
2020-12-01,2020-04-11,10451,56,13,6,0.23214285714285715,0.46153846153846156
2020-12-01,2020-04-11,10452,60,7,2,0.11666666666666667,0.2857142857142857
2020-12-01,2020-04-11,10453,70,13,4,0.18571428571428572,0.3076923076923077
2020-12-01,2020-04-11,10454,38,12,7,0.3157894736842105,0.5833333333333334
2020-12-01,2020-04-11,10455,36,8,3,0.2222222222222222,0.375
2020-12-01,2020-04-11,10456,82,14,5,0.17073170731707318,0.35714285714285715
2020-12-01,2020-04-11,10457,81,12,5,0.14814814814814814,0.4166666666666667
2020-12-01,2020-04-11,10458,59,9,4,0.15254237288135594,0.4444444444444444
2020-12-01,2020-04-11,10459,51,11,5,0.21568627450980393,0.45454545454545453
2020-12-01,2020-04-11,10460,47,9,4,0.19148936170212766,0.4444444444444444
2020-12-01,2020-04-11,10461,22,2,2,0.09090909090909091,1
2020-12-01,2020-04-11,10462,48,12,5,0.25,0.4166666666666667
2020-12-01,2020-04-11,10463,32,11,2,0.34375,0.18181818181818182
2020-12-01,2020-04-11,10464,1,0,0,0,NaN
2020-12-01,2020-04-11,10465,18,2,1,0.1111111111111111,0.5
2020-12-01,2020-04-11,10466,50,19,7,0.38,0.3684210526315789
2020-12-01,2020-04-11,10467,113,30,18,0.26548672566371684,0.6
2020-12-01,2020-04-11,10468,52,20,7,0.38461538461538464,0.35
2020-12-01,2020-04-11,10469,34,9,4,0.2647058823529412,0.4444444444444444
2020-12-01,2020-04-11,10470,6,0,0,0,NaN
2020-12-01,2020-04-11,10471,8,0,0,0,NaN
2020-12-01,2020-04-11,10472,42,13,6,0.30952380952380953,0.46153846153846156
2020-12-01,2020-04-11,10473,35,5,2,0.14285714285714285,0.4
2020-12-01,2020-04-11,10474,10,0,0,0,NaN
2020-12-01,2020-04-11,10475,26,3,3,0.11538461538461539,1
2020-12-01,2020-04-11,11004,19,3,1,0.15789473684210525,0.3333333333333333
2020-12-01,2020-04-11,11101,19,5,1,0.2631578947368421,0.2
2020-12-01,2020-04-11,11102,24,10,5,0.4166666666666667,0.5
2020-12-01,2020-04-11,11103,13,3,1,0.23076923076923078,0.3333333333333333
2020-12-01,2020-04-11,11104,8,4,1,0.5,0.25
2020-12-01,2020-04-11,11105,11,5,2,0.45454545454545453,0.4
2020-12-01,2020-04-11,11106,15,5,2,0.3333333333333333,0.4
2020-12-01,2020-04-11,11109,3,2,0,0.6666666666666666,0
2020-12-01,2020-04-11,11201,12,3,2,0.25,0.6666666666666666
2020-12-01,2020-04-11,11203,59,16,11,0.2711864406779661,0.6875
2020-12-01,2020-04-11,11204,29,3,2,0.10344827586206896,0.6666666666666666
2020-12-01,2020-04-11,11205,22,6,3,0.2727272727272727,0.5
2020-12-01,2020-04-11,11206,51,9,5,0.17647058823529413,0.5555555555555556
2020-12-01,2020-04-11,11207,76,20,14,0.2631578947368421,0.7
2020-12-01,2020-04-11,11208,60,16,10,0.26666666666666666,0.625
2020-12-01,2020-04-11,11209,27,5,1,0.18518518518518517,0.2
2020-12-01,2020-04-11,11210,31,10,6,0.3225806451612903,0.6
2020-12-01,2020-04-11,11211,27,6,2,0.2222222222222222,0.3333333333333333
2020-12-01,2020-04-11,11212,89,25,12,0.2808988764044944,0.48
2020-12-01,2020-04-11,11213,32,11,7,0.34375,0.6363636363636364
2020-12-01,2020-04-11,11214,42,12,7,0.2857142857142857,0.5833333333333334
2020-12-01,2020-04-11,11215,13,5,5,0.38461538461538464,1
2020-12-01,2020-04-11,11216,26,4,0,0.15384615384615385,0
2020-12-01,2020-04-11,11217,15,3,2,0.2,0.6666666666666666
2020-12-01,2020-04-11,11218,29,5,2,0.1724137931034483,0.4
2020-12-01,2020-04-11,11219,33,4,0,0.12121212121212122,0
2020-12-01,2020-04-11,11220,52,8,6,0.15384615384615385,0.75
2020-12-01,2020-04-11,11221,61,14,8,0.22950819672131148,0.5714285714285714
2020-12-01,2020-04-11,11222,14,5,3,0.35714285714285715,0.6
2020-12-01,2020-04-11,11223,33,8,5,0.24242424242424243,0.625
2020-12-01,2020-04-11,11224,37,8,4,0.21621621621621623,0.5
2020-12-01,2020-04-11,11225,33,10,7,0.30303030303030304,0.7
2020-12-01,2020-04-11,11226,60,22,11,0.36666666666666664,0.5
2020-12-01,2020-04-11,11228,11,1,1,0.09090909090909091,1
2020-12-01,2020-04-11,11229,31,8,3,0.25806451612903225,0.375
2020-12-01,2020-04-11,11230,43,13,8,0.3023255813953488,0.6153846153846154
